Date,Title,Numac,Link FR,Link NL
7/3/2020,"MINISTERE DE LA DEFENSE
27 JUIN 2020. - Arrêté royal n°  42 instaurant un congé de protection parentale corona pour les militaires dans le cadre de la crise sanitaire liée au coronavirus COVID-19, p. 49162.",2020015098,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-03&caller=list&numac=2020015098,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-03&caller=list&numac=2020015098
7/3/2020,"SERVICE PUBLIC FEDERAL DE PROGRAMMATION INTEGRATION SOCIALE, LUTTE CONTRE LA PAUVRETE ET ECONOMIE SOCIALE
26 JUIN 2020. - Arrêté royal n°  43 modifiant la loi du 26 mai 2002 concernant le droit à l'intégration sociale visant une augmentation temporaire du taux de remboursement du revenu d'intégration par l'Etat vis-à-vis des CPAS dans le cadre du COVID-19, p. 49168.",2020042012,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-03&caller=list&numac=2020042012,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-03&caller=list&numac=2020042012
7/3/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
26 JUIN 2020. - Décret modifiant le décret du 21 juin 2013 relatif à la coopération administrative dans le domaine fiscal, en ce qui concerne l'échange automatique et obligatoire d'informations dans le domaine fiscal en rapport avec les dispositifs transfrontières devant faire l'objet d'une déclaration, p. 49177.",2020042000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-03&caller=list&numac=2020042000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-03&caller=list&numac=2020042000
7/3/2020,"SERVICE PUBLIC DE WALLONIE
30 JUIN 2020. - Arrêté du Gouvernement wallon portant des dispositions diverses en matière de fonction publique dans le contexte de la reprise des activités suite à la pandémie de COVID-19, p. 49247.",2020202901,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-03&caller=list&numac=2020202901,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-03&caller=list&numac=2020202901
7/3/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
Service public de Wallonie Fiscalité. - Département de l'Etablissement et du Contrôle. - Direction de l'Etablissement de la fiscalité des Véhicules. - Avis relatif à l'adaptation de la taxe de circulation en exécution de l'article 11 du Code des taxes assimilées aux impôts sur les revenus (CTA). - Nouveaux tarifs applicables à partir du 1er juillet 2020, p. 49283.",2020202821,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-03&caller=list&numac=2020202821,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-03&caller=list&numac=2020202821
7/6/2020,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
Protocole d'accord conclu entre le gouvernement fédéral et les autorités visées aux articles 128, 130, 135 et 138 de la constitution concernant la mise en place, l'organisation et le financement de centres de tri et de prélèvement dans la cadre de la gestion de la crise sanitaire COVID-19, p. 50132.",2020041963,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-06&caller=list&numac=2020041963,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-06&caller=list&numac=2020041963
7/6/2020,"SERVICE PUBLIC DE WALLONIE
19 JUIN 2020. - Arrêté du Gouvernement wallon portant des dispositions diverses relatives à l'organisation de l'évaluation continue, aux examens et aux cours ainsi qu'aux conventions de stage du réseau IFAPME pour l'année de formation 2019-2020 en raison du COVID-19, p. 50151.",2020202922,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-06&caller=list&numac=2020202922,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-06&caller=list&numac=2020202922
7/6/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
18 JUIN 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux nr. 2020/031 modifiant temporairement l'arrêté du Gouvernement de la Région de Bruxelles-Capitale du 23 mars 1994  relatif à la gestion des déchets résultant d'activités de soins de santé dans le cadre de la crise sanitaire du COVID-19, p. 50173.",2020042058,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-06&caller=list&numac=2020042058,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-06&caller=list&numac=2020042058
7/8/2020,"SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI ET SERVICE PUBLIC FEDERAL SECURITE SOCIALE
26 JUIN 2020. - Arrêté royal n°  39 modifiant l'arrêté royal du 28 mars 1969 dressant la liste des maladies professionnelles donnant lieu à réparation et fixant les critères auxquels doit répondre l'exposition au risque professionnel pour certaines d'entre elles en raison de COVID-19, p. 50456.",2020202903,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-08&caller=list&numac=2020202903,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-08&caller=list&numac=2020202903
7/8/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
6 JUILLET 2020. - Arrêté royal en exécution de l'article 6, alinéa 2, de la loi du 7 mai 2020 portant des mesures exceptionnelles dans le cadre de la pandémie COVID-19 en matière de pensions, pension complémentaire et autres avantages complémentaires en matière de sécurité sociale, p. 50465.",2020042099,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-08&caller=list&numac=2020042099,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-08&caller=list&numac=2020042099
7/8/2020,"REGION DE BRUXELLES-CAPITALE
2 JUILLET 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale portant sur des mesures de déconfinement en matière formation à la conduite pour limiter la prolifération du COVID-19, p. 50489.",2020042128,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-08&caller=list&numac=2020042128,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-08&caller=list&numac=2020042128
7/10/2020,"SERVICE PUBLIC FEDERAL FINANCES
3 JUILLET 2020. - Arrêté royal déterminant le modèle de formulaire de déclaration en matière d'impôt des personnes morales pour l'exercice d'imposition 2020, p. 51443.",2020041862,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-10&caller=list&numac=2020041862,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-10&caller=list&numac=2020041862
7/10/2020,"SERVICE PUBLIC FEDERAL ECONOMIE, P.M.E., CLASSES MOYENNES ET ENERGIE
1er JUILLET 2020. - Arrêté royal portant approbation du règlement pris en exécution de la loi du 18 septembre 2017 relative à la prévention du blanchiment de capitaux et du financement du terrorisme et à la limitation de l'utilisation des espèces pour les commerçants en diamants et/ou diamants synthétiques enregistrés en application de l'article 169,  §  3, de la loi programme du 2 août 2002, p. 51491.",2020042158,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-10&caller=list&numac=2020042158,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-10&caller=list&numac=2020042158
7/10/2020,"COMMUNAUTE FRANCAISE
MINISTERE DE LA COMMUNAUTE FRANCAISE
2 JUILLET 2020. - Arrêté du Gouvernement de la Communauté française portant modification de l'arrêté du Gouvernement de la Communauté française du 7 mai 2020 portant des dispositions diverses de fonction publique dans le contexte de la pandémie de COVID-19, p. 51505.",2020042145,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-10&caller=list&numac=2020042145,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-10&caller=list&numac=2020042145
7/14/2020,"FR

NL

DE

 Image du sommaire du 2020-07-14
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
3 JUILLET 2020. - Arrêté royal d'exécution des articles 12, 13, 29, 30, 44, 45, 58 et 59 de la loi du 20 décembre 2019 transposant la Directive (UE) 2018/822 du Conseil du 25 mai 2018 modifiant la Directive 2011/16/UE en ce qui concerne l'échange automatique et obligatoire d'informations dans le domaine fiscal en rapport avec les dispositifs transfrontières devant faire l'objet d'une déclaration, p. 52028.",2020042205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-14&caller=list&numac=2020042205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-14&caller=list&numac=2020042205
7/14/2020,"SERVICE PUBLIC FEDERAL FINANCES
7 JUILLET 2020. - Arrêté ministériel portant exécution de l'arrêté royal du 3 juillet 2020 d'exécution des articles 12, 13, 29, 30, 44, 45, 58 et 59 de la loi du 20 décembre 2019 transposant la Directive (UE) 2018/822 du Conseil du 25 mai 2018 modifiant la Directive 2011/16/UE en ce qui concerne l'échange automatique et obligatoire d'informations dans le domaine fiscal en rapport avec les dispositifs transfrontières devant faire l'objet d'une déclaration, p. 52029.",2020042206,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-14&caller=list&numac=2020042206,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-14&caller=list&numac=2020042206
7/15/2020,"SERVICE PUBLIC FEDERAL INTERIEUR
10 JUILLET 2020. - Arrêté ministériel modifiant l'arrêté ministériel du 30 juin 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19. - Traduction allemande, p. 53681.",2020042289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042289
7/15/2020,"SERVICE PUBLIC FEDERAL FINANCES
9 JUILLET 2020. - Arrêté royal modifiant l'annexe III de l'AR/CIR 92, en matière du précompte professionnel sur les allocations légales pour incapacité primaire des travailleurs salariés, p. 53685.",2020042276,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042276,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042276
7/15/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
26 JUIN 2020. - Arrêté royal n°  47 pris en exécution de l'article 5,  §  1er, 3°  et 5°,  de la loi du 27 mars 2020 accordant des pouvoirs au Roi afin de prendre des mesures dans la lutte contre la propagation du coronavirus COVID-19 (II) en vue de l'octroi d'une prime temporaire aux bénéficiaires de certaines allocations d'assistance sociale, p. 53689.",2020042279,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042279,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042279
7/15/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
26 JUIN 2020. - Arrêté du Gouvernement flamand modifiant l'arrêté du Gouvernement flamand du 24 mars 2020 relatif à la lutte contre les effets négatifs du virus COVID-19 pour les familles et les organisateurs dans l'accueil des enfants, pour ce qui concerne l'ajustement des mesures en faveur des familles et modifiant l'arrêté du Gouvernement flamand du 1 avril 2020 relatif à la lutte contre les effets négatifs du virus COVID-19 pour les familles et les organisateurs de l'accueil extrascolaire, de l'accueil d'enfants malades et du soutien préventif aux familles, pour ce qui concerne l'ajustement des mesures en faveur des familles, p. 53697.",2020042303,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042303,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042303
7/15/2020,"AUTORITE FLAMANDE
10 JUILLET 2020. - Arrêté du Gouvernement flamand portant octroi d'une subvention facultative à la société d'exploitation de l'aéroport d'Anvers dans le cadre du COVID-19 pour l'année budgétaire 2020, p. 53699.",2020042305,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042305,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042305
7/15/2020,"AUTORITE FLAMANDE
10 JUILLET 2020. - Arrêté du Gouvernement flamand portant octroi d'une subvention facultative à la société d'exploitation de l'aéroport d'Ostende-Bruges dans le cadre du COVID-19 pour l'année budgétaire 2020, p. 53701.",2020042306,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042306,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042306
7/15/2020,"AUTORITE FLAMANDE
10 JUILLET 2020. - Arrêté du Gouvernement flamand portant octroi d'une subvention facultative à la société d'exploitation de l'aéroport Courtrai- Wevelgem dans le cadre du COVID-19 pour l'année budgétaire 2020, p. 53703.",2020042307,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020042307,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020042307
7/15/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
29 MAI 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n°  2020/028 visant à octroyer une prime de soutien aux locataires à revenus modestes qui subissent une perte de revenus en raison de la crise sanitaire dû au COVID-19. - Erratum, p. 53722.",2020041749,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020041749,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020041749
7/15/2020,"REGION DE BRUXELLES-CAPITALE
2 JUILLET 2020. - Arrêté ministériel accordant délégation de pouvoir de l'ordonnancement par le Directeur général de Bruxelles Logement dans le cadre du paiement de la prime de soutien aux locataires à revenus modestes qui subissent une perte de revenus en raison de la crise sanitaire dû au COVID-19, p. 53726.",2020015185,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-15&caller=list&numac=2020015185,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-15&caller=list&numac=2020015185
7/16/2020,"SERVICE PUBLIC DE WALLONIE
30 JUIN 2020. - Arrêté ministériel prolongeant d'un mois les mesures liées à la crise COVID-19 et relatives à l'interdiction temporaire des restrictions d'accès à la distribution publique de l'eau, p. 53997.",2020203075,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-16&caller=list&numac=2020203075,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-16&caller=list&numac=2020203075
7/17/2020,"SERVICE PUBLIC FEDERAL FINANCES
9 JUILLET 2020. - Loi portant modification de la loi du 21 février 2003 créant un Service des créances alimentaires au sein du SPF Finances en vue de supprimer la condition de revenus pour l'octroi d'avances sur les pensions alimentaires dues aux enfants et de rendre applicables certaines dispositions du Code du recouvrement amiable et forcé des créances fiscales et non fiscales et portant modification de l'article 11 de la loi du 29 mars 2018 visant à élargir les missions et à renforcer le rôle du service de conciliation fiscale, p. 54103.",2020042219,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-17&caller=list&numac=2020042219,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-17&caller=list&numac=2020042219
7/17/2020,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
15 JUILLET 2020. - Arrêté royal prolongeant les mesures prises en matière de chômage dans le cadre de la lutte contre la propagation du coronavirus COVID-19, p. 54106.",2020203024,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-17&caller=list&numac=2020203024,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-17&caller=list&numac=2020203024
7/17/2020,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
15 JUILLET 2020. - Arrêté royal prolongeant les mesures prises en matière de chômage dans le cadre de la lutte contre la propagation du coronavirus COVID-19, p. 54109.",2020203025,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-17&caller=list&numac=2020203025,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-17&caller=list&numac=2020203025
7/22/2020,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
15 JUILLET 2020. - Arrêté royal visant à réglementer la reprise de la procédure des élections sociales 2020 suspendue sur la base de la loi du 4 mai 2020 visant à réglementer la suspension de la procédure des élections sociales de l'année 2020 suite à la pandémie du coronavirus COVID-19, p. 54978.",2020042282,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-22&caller=list&numac=2020042282,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-22&caller=list&numac=2020042282
7/22/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
16 JUILLET 2020. - Décret modifiant l'article 47/15 du Code wallon de l'Action sociale et de la Santé et insérant un article 47/15bis en vue de prendre des mesures relatives à la crise sanitaire liée à la COVID-19, p. 55039.",2020042369,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-22&caller=list&numac=2020042369,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-22&caller=list&numac=2020042369
7/23/2020,"FR

NL

DE

 Image du sommaire du 2020-07-23
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
15 JUILLET 2020. - Loi portant diverses mesures fiscales urgentes en raison de la pandémie du COVID-19 (CORONA III), p. 55186.",2020015194,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-23&caller=list&numac=2020015194,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-23&caller=list&numac=2020015194
7/23/2020,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
15 JUILLET 2020. - Arrêté royal modifiant certains délais contenus dans l'arrêté royal du 26 novembre 2013 en exécution de l'article 191,  §  3, de la loi du 27 décembre 2006 portant des dispositions diverses en conséquence des mesures prises pour limiter la propagation du coronavirus COVID-19, p. 55198.",2020042386,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-23&caller=list&numac=2020042386,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-23&caller=list&numac=2020042386
7/23/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
26 JUIN 2020. - Arrêté royal n°  47 pris en exécution de l'article 5,  §  1er, 3°  et 5°,  de la loi du 27 mars 2020 accordant des pouvoirs au Roi afin de prendre des mesures dans la lutte contre la propagation du coronavirus COVID-19 (II) en vue de l'octroi d'une prime temporaire aux bénéficiaires de certaines allocations d'assistance sociale. - Erratum, p. 55201.",2020042387,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-23&caller=list&numac=2020042387,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-23&caller=list&numac=2020042387
7/23/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
16 JUILLET 2020. - Arrêté du Gouvernement wallon relatif à l'octroi d'indemnités complémentaires dans le cadre des mesures contre le coronavirus COVID-19, p. 55228.",2020042394,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-23&caller=list&numac=2020042394,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-23&caller=list&numac=2020042394
7/23/2020,"REGION DE BRUXELLES-CAPITALE
SERVICE PUBLIC REGIONAL DE BRUXELLES FISCALITE
Avis relatif à l'adaptation de la taxe de circulation en exécution de l'article 11 du Code des taxes assimilées aux impôts sur les revenus (CTA). - Nouveaux tarifs à partir du 1er juillet 2020, p. 55346.",2020031118,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-23&caller=list&numac=2020031118,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-23&caller=list&numac=2020031118
7/27/2020,"FR

NL

DE

 Image du sommaire du 2020-07-27
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
15 JUILLET 2020. - Loi modifiant la loi du 4 mai 2020 visant à réglementer la suspension de la procédure des élections sociales de l'année 2020 suite à la pandémie du coronavirus COVID-19 afin de prolonger le délai imparti pour conclure un accord sur le vote électronique en vue des élections sociales de 2020, p. 55530.",2020203112,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-27&caller=list&numac=2020203112,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-27&caller=list&numac=2020203112
7/27/2020,"SERVICE PUBLIC FEDERAL FINANCES
20 JUILLET 2020. - Arrêté royal déterminant le modèle d'attestation visée à l'article 16,  §  4, 3°,  de la loi du 29 mai 2020 portant diverses mesures fiscales urgentes en raison de la pandémie du COVID-19, en ce qui concerne les dépenses pour garde d'enfants, p. 55569.",2020042427,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-27&caller=list&numac=2020042427,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-27&caller=list&numac=2020042427
7/27/2020,"AUTORITE FLAMANDE
10 JUILLET 2020. - Arrêté du Gouvernement flamand octroyant une aide au secteur socio-touristique et au fonds «  Tout le monde mérite des vacances  » afin de limiter l'impact économique négatif résultant des mesures d'urgence prises par le Conseil national de Sécurité en vue d'endiguer la propagation du coronavirus COVID-19, p. 55589.",2020015235,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-27&caller=list&numac=2020015235,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-27&caller=list&numac=2020015235
7/27/2020,"COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
18 JUIN 2020. - Arrêté de pouvoirs spéciaux du Collège réuni de la Commission communautaire commune n° 2020/006 organisant le suivi sanitaire des contacts dans le cadre de la lutte contre la pandémie COVID-19, p. 55600.",2020015260,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-27&caller=list&numac=2020015260,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-27&caller=list&numac=2020015260
7/27/2020,"COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
17 JUILLET 2020. - Ordonnance relative à l'octroi unique d'une majoration des montants des suppléments sociaux accordés sur la base de l'ordonnance du 25 avril 2019 réglant l'octroi des prestations familiales dans le cadre de la crise du COVID-19, p. 55605.",2020042413,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-27&caller=list&numac=2020042413,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-27&caller=list&numac=2020042413
7/28/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
20 JUILLET 2020. - Arrêté royal modifiant l'arrêté royal du 4 juin 2020 accordant une allocation parentale en faveur du travailleur indépendant qui interrompt partiellement son activité indépendante dans le cadre des mesures de lutte contre la propagation du coronavirus COVID-19, p. 55931.",2020042418,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-28&caller=list&numac=2020042418,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-28&caller=list&numac=2020042418
7/30/2020,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
3 JUILLET 2020. - Loi visant à assurer la prise en charge des frais de transport médical urgent des patients touchés par le COVID-19, p. 56231.",2020042391,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-30&caller=list&numac=2020042391,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-30&caller=list&numac=2020042391
7/30/2020,"SERVICE PUBLIC FEDERAL INTERIEUR
24 JUILLET 2020. - Arrêté ministériel modifiant l'arrêté ministériel du 30 juin 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19. - Traduction allemande, p. 56232.",2020042489,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-30&caller=list&numac=2020042489,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-30&caller=list&numac=2020042489
7/30/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
17 JUILLET 2020. - Arrêté du Gouvernement flamand octroyant une subvention au Vlaams Instituut Gezond Leven (institut flamand pour une vie saine) pour le développement d'un module COVID-19 faisant partie d'une boîte à outils en ligne à l'usage de la population flamande en vue de renforcer le bien-être mental pendant la crise du COVID-19, p. 56293.",2020042454,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-30&caller=list&numac=2020042454,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-30&caller=list&numac=2020042454
7/30/2020,"AUTORITE FLAMANDE
17 JUILLET 2020. - Arrêté du Gouvernement flamand modifiant l'arrêté du Gouvernement flamand du 24 avril 2020 instaurant un certain nombre de mesures de soutien aux centres de soins résidentiels, aux centres de court séjour, aux centres de soins de jour et aux centres d'accueil de jour suite à la crise du COVID-19, en ce qui concerne la deuxième phase des mesures, p. 56304.",2020042499,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-30&caller=list&numac=2020042499,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-30&caller=list&numac=2020042499
7/31/2020,"SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI
15 JUILLET 2020. - Arrêté royal dérogeant à l'article 5, alinéa 2 de l'arrêté royal du 24 mars 2003 relatif à l'octroi d'une subvention aux organisations syndicales représentatives visées à l'article 7 de la loi du 19 décembre 1974 organisant les relations entre les autorités publiques et les syndicats des agents relevant de ces autorités, dans le cadre de la crise sanitaire liée au coronavirus COVID-19, p. 56522.",2020015062,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-31&caller=list&numac=2020015062,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-31&caller=list&numac=2020015062
7/31/2020,"SERVICE PUBLIC FEDERAL FINANCES
15 JUILLET 2020. - Loi portant diverses mesures fiscales urgentes en raison de la pandémie du COVID-19 (CORONA III). - Erratum, p. 56523.",2020042527,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-07-31&caller=list&numac=2020042527,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-07-31&caller=list&numac=2020042527
